Location,Year,Area,Price
Dera Bassi,2016,1650,2480277.84
Dera Bassi,2015,1650,2362169.37
Dera Bassi,2014,1650,2249685.12
Chandigarh,2023,2150,6400000.0
Chandigarh,2022,2150,6095238.1
Chandigarh,2021,2150,5804988.66
Chandigarh,2020,2150,5528560.63
Chandigarh,2019,2150,5265295.84
Chandigarh,2018,2150,5014567.47
Chandigarh,2017,2150,4775778.54
Chandigarh,2016,2150,4548360.51
Chandigarh,2015,2150,4331771.92
Chandigarh,2014,2150,4125497.06
Chandigarh,2023,2150,6432000.0
Chandigarh,2022,2150,6125714.29
Chandigarh,2021,2150,5834013.61
Chandigarh,2020,2150,5556203.43
Chandigarh,2019,2150,5291622.32
Chandigarh,2018,2150,5039640.3
Chandigarh,2017,2150,4799657.43
Chandigarh,2016,2150,4571102.32
Chandigarh,2015,2150,4353430.78
Chandigarh,2014,2150,4146124.55
Aerocity Road,2023,1950,6100000.0
Aerocity Road,2022,1950,5809523.81
Aerocity Road,2021,1950,5532879.82
Aerocity Road,2020,1950,5269409.35
Aerocity Road,2019,1950,5018485.1
Aerocity Road,2018,1950,4779509.62
Aerocity Road,2017,1950,4551913.92
Aerocity Road,2016,1950,4335156.11
Aerocity Road,2015,1950,4128720.11
Aerocity Road,2014,1950,3932114.39
Aerocity,2023,1950,6100000.0
Aerocity,2022,1950,5809523.81
Aerocity,2021,1950,5532879.82
Aerocity,2020,1950,5269409.35
Aerocity,2019,1950,5018485.1
Aerocity,2018,1950,4779509.62
Aerocity,2017,1950,4551913.92
Aerocity,2016,1950,4335156.11
Aerocity,2015,1950,4128720.11
Aerocity,2014,1950,3932114.39
Aerocity,2023,1950,6000000.0
Aerocity,2022,1950,5714285.71
Aerocity,2021,1950,5442176.87
Aerocity,2020,1950,5183025.59
Aerocity,2019,1950,4936214.85
Aerocity,2018,1950,4701157.0
Aerocity,2017,1950,4477292.38
Aerocity,2016,1950,4264087.98
Aerocity,2015,1950,4061036.17
Aerocity,2014,1950,3867653.5
Aerocity Road,2023,1950,6190000.0
Aerocity Road,2022,1950,5895238.1
Aerocity Road,2021,1950,5614512.47
Aerocity Road,2020,1950,5347154.73
Aerocity Road,2019,1950,5092528.32
Aerocity Road,2018,1950,4850026.97
Aerocity Road,2017,1950,4619073.31
Aerocity Road,2016,1950,4399117.43
Aerocity Road,2015,1950,4189635.65
Aerocity Road,2014,1950,3990129.19
Aerocity,2023,1950,6195000.0
Aerocity,2022,1950,5900000.0
Aerocity,2021,1950,5619047.62
Aerocity,2020,1950,5351473.92
Aerocity,2019,1950,5096641.83
Aerocity,2018,1950,4853944.6
Aerocity,2017,1950,4622804.38
Aerocity,2016,1950,4402670.84
Aerocity,2015,1950,4193019.85
Aerocity,2014,1950,3993352.24
Airport Road,2023,1550,8100000.0
Airport Road,2022,1550,7714285.71
Airport Road,2021,1550,7346938.78
Airport Road,2020,1550,6997084.55
Airport Road,2019,1550,6663890.05
Airport Road,2018,1550,6346561.95
Airport Road,2017,1550,6044344.71
Airport Road,2016,1550,5756518.77
Airport Road,2015,1550,5482398.83
Airport Road,2014,1550,5221332.22
Airport Road,2023,1550,8100000.0
Airport Road,2022,1550,7714285.71
Airport Road,2021,1550,7346938.78
Airport Road,2020,1550,6997084.55
Airport Road,2019,1550,6663890.05
Airport Road,2018,1550,6346561.95
Airport Road,2017,1550,6044344.71
Airport Road,2016,1550,5756518.77
Airport Road,2015,1550,5482398.83
Airport Road,2014,1550,5221332.22
Road to Airport,2023,1550,8111000.0
Road to Airport,2022,1550,7724761.9
Road to Airport,2021,1550,7356916.1
Road to Airport,2020,1550,7006586.76
Road to Airport,2019,1550,6672939.77
Road to Airport,2018,1550,6355180.74
Road to Airport,2017,1550,6052553.08
Road to Airport,2016,1550,5764336.27
Road to Airport,2015,1550,5489844.07
Road to Airport,2014,1550,5228422.92
Chandigarh Airport Area,2023,1550,8100000.0
Chandigarh Airport Area,2022,1550,7714285.71
Chandigarh Airport Area,2021,1550,7346938.78
Chandigarh Airport Area,2020,1550,6997084.55
Chandigarh Airport Area,2019,1550,6663890.05
Chandigarh Airport Area,2018,1550,6346561.95
Chandigarh Airport Area,2017,1550,6044344.71
Chandigarh Airport Area,2016,1550,5756518.77
Chandigarh Airport Area,2015,1550,5482398.83
Chandigarh Airport Area,2014,1550,5221332.22
Airport Road,2023,1550,8100000.0
Airport Road,2022,1550,7714285.71
Airport Road,2021,1550,7346938.78
Airport Road,2020,1550,6997084.55
Airport Road,2019,1550,6663890.05
Airport Road,2018,1550,6346561.95
Airport Road,2017,1550,6044344.71
Airport Road,2016,1550,5756518.77
Airport Road,2015,1550,5482398.83
Airport Road,2014,1550,5221332.22
Chandigarh,2023,1950,8200000.0
Chandigarh,2022,1950,7809523.81
Chandigarh,2021,1950,7437641.72
Chandigarh,2020,1950,7083468.31
Chandigarh,2019,1950,6746160.29
Chandigarh,2018,1950,6424914.57
Chandigarh,2017,1950,6118966.25
Chandigarh,2016,1950,5827586.91
Chandigarh,2015,1950,5550082.77
Chandigarh,2014,1950,5285793.11
Chandigarh,2023,1550,8200000.0
Chandigarh,2022,1550,7809523.81
Chandigarh,2021,1550,7437641.72
Chandigarh,2020,1550,7083468.31
Chandigarh,2019,1550,6746160.29
Chandigarh,2018,1550,6424914.57
Chandigarh,2017,1550,6118966.25
Chandigarh,2016,1550,5827586.91
Chandigarh,2015,1550,5550082.77
Chandigarh,2014,1550,5285793.11
Zirakpur GAzipur Road,2023,1100,3590000.0
Zirakpur GAzipur Road,2022,1100,3419047.62
Zirakpur GAzipur Road,2021,1100,3256235.83
Zirakpur GAzipur Road,2020,1100,3101176.98
Zirakpur GAzipur Road,2019,1100,2953501.88
Zirakpur GAzipur Road,2018,1100,2812858.94
Zirakpur GAzipur Road,2017,1100,2678913.27
Zirakpur GAzipur Road,2016,1100,2551345.98
Zirakpur GAzipur Road,2015,1100,2429853.31
Zirakpur GAzipur Road,2014,1100,2314146.01
Chandigarh Airport Area,2023,1550,8111111.0
Chandigarh Airport Area,2022,1550,7724867.62
Chandigarh Airport Area,2021,1550,7357016.78
Chandigarh Airport Area,2020,1550,7006682.65
Chandigarh Airport Area,2019,1550,6673031.09
Chandigarh Airport Area,2018,1550,6355267.71
Chandigarh Airport Area,2017,1550,6052635.91
Chandigarh Airport Area,2016,1550,5764415.15
Chandigarh Airport Area,2015,1550,5489919.19
Chandigarh Airport Area,2014,1550,5228494.47
Chandigarh Airport Area,2023,1560,8023000.0
Chandigarh Airport Area,2022,1560,7640952.38
Chandigarh Airport Area,2021,1560,7277097.51
Chandigarh Airport Area,2020,1560,6930569.05
Chandigarh Airport Area,2019,1560,6600541.96
Chandigarh Airport Area,2018,1560,6286230.43
Chandigarh Airport Area,2017,1560,5986886.13
Chandigarh Airport Area,2016,1560,5701796.31
Chandigarh Airport Area,2015,1560,5430282.2
Chandigarh Airport Area,2014,1560,5171697.33
Sector 88 Mohali,2023,2150,5011111.0
Sector 88 Mohali,2022,2150,4772486.67
Sector 88 Mohali,2021,2150,4545225.4
Sector 88 Mohali,2020,2150,4328786.09
Sector 88 Mohali,2019,2150,4122653.42
Sector 88 Mohali,2018,2150,3926336.59
Sector 88 Mohali,2017,2150,3739368.18
Sector 88 Mohali,2016,2150,3561303.03
Sector 88 Mohali,2015,2150,3391717.17
Sector 88 Mohali,2014,2150,3230206.83
Mohali Sec 76,2023,2150,4950000.0
Mohali Sec 76,2022,2150,4714285.71
Mohali Sec 76,2021,2150,4489795.92
Mohali Sec 76,2020,2150,4275996.11
Mohali Sec 76,2019,2150,4072377.25
Mohali Sec 76,2018,2150,3878454.52
Mohali Sec 76,2017,2150,3693766.21
Mohali Sec 76,2016,2150,3517872.58
Mohali Sec 76,2015,2150,3350354.84
Mohali Sec 76,2014,2150,3190814.14
Mohali Sec 70,2023,2150,4965000.0
Mohali Sec 70,2022,2150,4728571.43
Mohali Sec 70,2021,2150,4503401.36
Mohali Sec 70,2020,2150,4288953.68
Mohali Sec 70,2019,2150,4084717.79
Mohali Sec 70,2018,2150,3890207.42
Mohali Sec 70,2017,2150,3704959.44
Mohali Sec 70,2016,2150,3528532.8
Mohali Sec 70,2015,2150,3360507.43
Mohali Sec 70,2014,2150,3200483.27
Mohali Sec 90,2023,2250,5195000.0
Mohali Sec 90,2022,2250,4947619.05
Mohali Sec 90,2021,2250,4712018.14
Mohali Sec 90,2020,2250,4487636.32
Mohali Sec 90,2019,2250,4273939.36
Mohali Sec 90,2018,2250,4070418.43
Mohali Sec 90,2017,2250,3876588.99
Mohali Sec 90,2016,2250,3691989.51
Mohali Sec 90,2015,2250,3516180.49
Mohali Sec 90,2014,2250,3348743.32
sector 5 Mubarikpur road derabassi,2023,1120,2475000.0
sector 5 Mubarikpur road derabassi,2022,1120,2357142.86
sector 5 Mubarikpur road derabassi,2021,1120,2244897.96
sector 5 Mubarikpur road derabassi,2020,1120,2137998.06
sector 5 Mubarikpur road derabassi,2019,1120,2036188.63
sector 5 Mubarikpur road derabassi,2018,1120,1939227.26
sector 5 Mubarikpur road derabassi,2017,1120,1846883.11
sector 5 Mubarikpur road derabassi,2016,1120,1758936.29
sector 5 Mubarikpur road derabassi,2015,1120,1675177.42
sector 5 Mubarikpur road derabassi,2014,1120,1595407.07
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
sector 5 Mubarikpur road derabassi,2023,1120,2475000.0
sector 5 Mubarikpur road derabassi,2022,1120,2357142.86
sector 5 Mubarikpur road derabassi,2021,1120,2244897.96
sector 5 Mubarikpur road derabassi,2020,1120,2137998.06
sector 5 Mubarikpur road derabassi,2019,1120,2036188.63
sector 5 Mubarikpur road derabassi,2018,1120,1939227.26
sector 5 Mubarikpur road derabassi,2017,1120,1846883.11
sector 5 Mubarikpur road derabassi,2016,1120,1758936.29
sector 5 Mubarikpur road derabassi,2015,1120,1675177.42
sector 5 Mubarikpur road derabassi,2014,1120,1595407.07
sector 5 Mubarikpur road derabassi,2023,1120,2475000.0
sector 5 Mubarikpur road derabassi,2022,1120,2357142.86
sector 5 Mubarikpur road derabassi,2021,1120,2244897.96
sector 5 Mubarikpur road derabassi,2020,1120,2137998.06
sector 5 Mubarikpur road derabassi,2019,1120,2036188.63
sector 5 Mubarikpur road derabassi,2018,1120,1939227.26
sector 5 Mubarikpur road derabassi,2017,1120,1846883.11
sector 5 Mubarikpur road derabassi,2016,1120,1758936.29
sector 5 Mubarikpur road derabassi,2015,1120,1675177.42
sector 5 Mubarikpur road derabassi,2014,1120,1595407.07
sector 5 Mubarikpur road derabassi,2023,1120,2475000.0
sector 5 Mubarikpur road derabassi,2022,1120,2357142.86
sector 5 Mubarikpur road derabassi,2021,1120,2244897.96
sector 5 Mubarikpur road derabassi,2020,1120,2137998.06
sector 5 Mubarikpur road derabassi,2019,1120,2036188.63
sector 5 Mubarikpur road derabassi,2018,1120,1939227.26
sector 5 Mubarikpur road derabassi,2017,1120,1846883.11
sector 5 Mubarikpur road derabassi,2016,1120,1758936.29
sector 5 Mubarikpur road derabassi,2015,1120,1675177.42
sector 5 Mubarikpur road derabassi,2014,1120,1595407.07
sector 5 Mubarikpur road derabassi,2023,1120,2475000.0
sector 5 Mubarikpur road derabassi,2022,1120,2357142.86
sector 5 Mubarikpur road derabassi,2021,1120,2244897.96
sector 5 Mubarikpur road derabassi,2020,1120,2137998.06
sector 5 Mubarikpur road derabassi,2019,1120,2036188.63
sector 5 Mubarikpur road derabassi,2018,1120,1939227.26
sector 5 Mubarikpur road derabassi,2017,1120,1846883.11
sector 5 Mubarikpur road derabassi,2016,1120,1758936.29
sector 5 Mubarikpur road derabassi,2015,1120,1675177.42
sector 5 Mubarikpur road derabassi,2014,1120,1595407.07
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
Dera Bassi,2023,1550,3590000.0
Dera Bassi,2022,1550,3419047.62
Dera Bassi,2021,1550,3256235.83
Dera Bassi,2020,1550,3101176.98
Dera Bassi,2019,1550,2953501.88
Dera Bassi,2018,1550,2812858.94
Dera Bassi,2017,1550,2678913.27
Dera Bassi,2016,1550,2551345.98
Dera Bassi,2015,1550,2429853.31
Dera Bassi,2014,1550,2314146.01
sector 5 Mubarikpur road derabassi,2023,1120,2475000.0
sector 5 Mubarikpur road derabassi,2022,1120,2357142.86
sector 5 Mubarikpur road derabassi,2021,1120,2244897.96
sector 5 Mubarikpur road derabassi,2020,1120,2137998.06
sector 5 Mubarikpur road derabassi,2019,1120,2036188.63
sector 5 Mubarikpur road derabassi,2018,1120,1939227.26
sector 5 Mubarikpur road derabassi,2017,1120,1846883.11
sector 5 Mubarikpur road derabassi,2016,1120,1758936.29
sector 5 Mubarikpur road derabassi,2015,1120,1675177.42
sector 5 Mubarikpur road derabassi,2014,1120,1595407.07
85 Sector 34A Road,2023,2050,6250000.0
85 Sector 34A Road,2022,2050,5952380.95
85 Sector 34A Road,2021,2050,5668934.24
85 Sector 34A Road,2020,2050,5398984.99
85 Sector 34A Road,2019,2050,5141890.47
85 Sector 34A Road,2018,2050,4897038.54
85 Sector 34A Road,2017,2050,4663846.23
85 Sector 34A Road,2016,2050,4441758.31
85 Sector 34A Road,2015,2050,4230246.01
85 Sector 34A Road,2014,2050,4028805.73
85 Sector 34A Road,2023,2250,7111111.0
85 Sector 34A Road,2022,2250,6772486.67
85 Sector 34A Road,2021,2250,6449987.3
85 Sector 34A Road,2020,2250,6142845.05
85 Sector 34A Road,2019,2250,5850328.62
85 Sector 34A Road,2018,2250,5571741.54
85 Sector 34A Road,2017,2250,5306420.52
85 Sector 34A Road,2016,2250,5053733.82
85 Sector 34A Road,2015,2250,4813079.83
85 Sector 34A Road,2014,2250,4583885.55
85 Mohali Stadium Road,2023,2250,6998000.0
85 Mohali Stadium Road,2022,2250,6664761.9
85 Mohali Stadium Road,2021,2250,6347392.29
85 Mohali Stadium Road,2020,2250,6045135.51
85 Mohali Stadium Road,2019,2250,5757271.92
85 Mohali Stadium Road,2018,2250,5483116.11
85 Mohali Stadium Road,2017,2250,5222015.35
85 Mohali Stadium Road,2016,2250,4973347.95
85 Mohali Stadium Road,2015,2250,4736521.86
85 Mohali Stadium Road,2014,2250,4510973.2
Chandigarh,2023,1950,9650000.0
Chandigarh,2022,1950,9190476.19
Chandigarh,2021,1950,8752834.47
Chandigarh,2020,1950,8336032.83
Chandigarh,2019,1950,7939078.88
Chandigarh,2018,1950,7561027.51
Chandigarh,2017,1950,7200978.58
Chandigarh,2016,1950,6858074.84
Chandigarh,2015,1950,6531499.84
Chandigarh,2014,1950,6220476.04
Chandigarh,2023,2250,8500001.0
Chandigarh,2022,2250,8095239.05
Chandigarh,2021,2250,7709751.47
Chandigarh,2020,2250,7342620.45
Chandigarh,2019,2250,6992971.86
Chandigarh,2018,2250,6659973.2
Chandigarh,2017,2250,6342831.62
Chandigarh,2016,2250,6040792.02
Chandigarh,2015,2250,5753135.25
Chandigarh,2014,2250,5479176.43
Mohali Sec 84,2023,2250,6284000.0
Mohali Sec 84,2022,2250,5984761.9
Mohali Sec 84,2021,2250,5699773.24
Mohali Sec 84,2020,2250,5428355.47
Mohali Sec 84,2019,2250,5169862.35
Mohali Sec 84,2018,2250,4923678.43
Mohali Sec 84,2017,2250,4689217.55
Mohali Sec 84,2016,2250,4465921.48
Mohali Sec 84,2015,2250,4253258.55
Mohali Sec 84,2014,2250,4050722.43
85 Sector 34A Road,2023,2250,6285000.0
85 Sector 34A Road,2022,2250,5985714.29
85 Sector 34A Road,2021,2250,5700680.27
85 Sector 34A Road,2020,2250,5429219.31
85 Sector 34A Road,2019,2250,5170685.05
85 Sector 34A Road,2018,2250,4924461.96
85 Sector 34A Road,2017,2250,4689963.77
85 Sector 34A Road,2016,2250,4466632.16
85 Sector 34A Road,2015,2250,4253935.39
85 Sector 34A Road,2014,2250,4051367.04
Aerocity,2023,1950,6132000.0
Aerocity,2022,1950,5840000.0
Aerocity,2021,1950,5561904.76
Aerocity,2020,1950,5297052.15
Aerocity,2019,1950,5044811.58
Aerocity,2018,1950,4804582.45
Aerocity,2017,1950,4575792.81
Aerocity,2016,1950,4357897.92
Aerocity,2015,1950,4150378.97
Aerocity,2014,1950,3952741.87
Mohali Sec 125,2023,2250,5523000.0
Mohali Sec 125,2022,2250,5260000.0
Mohali Sec 125,2021,2250,5009523.81
Mohali Sec 125,2020,2250,4770975.06
Mohali Sec 125,2019,2250,4543785.77
Mohali Sec 125,2018,2250,4327415.02
Mohali Sec 125,2017,2250,4121347.64
Mohali Sec 125,2016,2250,3925092.99
Mohali Sec 125,2015,2250,3738183.8
Mohali Sec 125,2014,2250,3560175.04
Mohali Sec 70,2023,2250,5532000.0
Mohali Sec 70,2022,2250,5268571.43
Mohali Sec 70,2021,2250,5017687.07
Mohali Sec 70,2020,2250,4778749.6
Mohali Sec 70,2019,2250,4551190.09
Mohali Sec 70,2018,2250,4334466.75
Mohali Sec 70,2017,2250,4128063.57
Mohali Sec 70,2016,2250,3931489.12
Mohali Sec 70,2015,2250,3744275.35
Mohali Sec 70,2014,2250,3565976.52
Mohali Sec 71,2023,2150,4965000.0
Mohali Sec 71,2022,2150,4728571.43
Mohali Sec 71,2021,2150,4503401.36
Mohali Sec 71,2020,2150,4288953.68
Mohali Sec 71,2019,2150,4084717.79
Mohali Sec 71,2018,2150,3890207.42
Mohali Sec 71,2017,2150,3704959.44
Mohali Sec 71,2016,2150,3528532.8
Mohali Sec 71,2015,2150,3360507.43
Mohali Sec 71,2014,2150,3200483.27
Mohali Sec 87,2023,2150,4965000.0
Mohali Sec 87,2022,2150,4728571.43
Mohali Sec 87,2021,2150,4503401.36
Mohali Sec 87,2020,2150,4288953.68
Mohali Sec 87,2019,2150,4084717.79
Mohali Sec 87,2018,2150,3890207.42
Mohali Sec 87,2017,2150,3704959.44
Mohali Sec 87,2016,2150,3528532.8
Mohali Sec 87,2015,2150,3360507.43
Mohali Sec 87,2014,2150,3200483.27
Sector 88 Mohali,2023,2150,4998000.0
Sector 88 Mohali,2022,2150,4760000.0
Sector 88 Mohali,2021,2150,4533333.33
Sector 88 Mohali,2020,2150,4317460.32
Sector 88 Mohali,2019,2150,4111866.97
Sector 88 Mohali,2018,2150,3916063.78
Sector 88 Mohali,2017,2150,3729584.55
Sector 88 Mohali,2016,2150,3551985.29
Sector 88 Mohali,2015,2150,3382843.13
Sector 88 Mohali,2014,2150,3221755.36
Mohali Sec 76,2023,2150,4963000.0
Mohali Sec 76,2022,2150,4726666.67
Mohali Sec 76,2021,2150,4501587.3
Mohali Sec 76,2020,2150,4287226.0
Mohali Sec 76,2019,2150,4083072.38
Mohali Sec 76,2018,2150,3888640.36
Mohali Sec 76,2017,2150,3703467.01
Mohali Sec 76,2016,2150,3527111.44
Mohali Sec 76,2015,2150,3359153.75
Mohali Sec 76,2014,2150,3199194.05
Mohali Sec 70,2023,2150,4995000.0
Mohali Sec 70,2022,2150,4757142.86
Mohali Sec 70,2021,2150,4530612.24
Mohali Sec 70,2020,2150,4314868.8
Mohali Sec 70,2019,2150,4109398.86
Mohali Sec 70,2018,2150,3913713.2
Mohali Sec 70,2017,2150,3727345.91
Mohali Sec 70,2016,2150,3549853.24
Mohali Sec 70,2015,2150,3380812.61
Mohali Sec 70,2014,2150,3219821.54
Aerocity Road,2023,1125,5390000.0
Aerocity Road,2022,1125,5133333.33
Aerocity Road,2021,1125,4888888.89
Aerocity Road,2020,1125,4656084.66
Aerocity Road,2019,1125,4434366.34
Aerocity Road,2018,1125,4223206.04
Aerocity Road,2017,1125,4022100.99
Aerocity Road,2016,1125,3830572.37
Aerocity Road,2015,1125,3648164.16
Aerocity Road,2014,1125,3474442.06
Aerocity Road,2023,1125,5390000.0
Aerocity Road,2022,1125,5133333.33
Aerocity Road,2021,1125,4888888.89
Aerocity Road,2020,1125,4656084.66
Aerocity Road,2019,1125,4434366.34
Aerocity Road,2018,1125,4223206.04
Aerocity Road,2017,1125,4022100.99
Aerocity Road,2016,1125,3830572.37
Aerocity Road,2015,1125,3648164.16
Aerocity Road,2014,1125,3474442.06
Aerocity Road,2023,1125,5390000.0
Aerocity Road,2022,1125,5133333.33
Aerocity Road,2021,1125,4888888.89
Aerocity Road,2020,1125,4656084.66
Aerocity Road,2019,1125,4434366.34
Aerocity Road,2018,1125,4223206.04
Aerocity Road,2017,1125,4022100.99
Aerocity Road,2016,1125,3830572.37
Aerocity Road,2015,1125,3648164.16
Aerocity Road,2014,1125,3474442.06
sector 5 Mubarikpur road derabassi,2023,1120,2475000.0
sector 5 Mubarikpur road derabassi,2022,1120,2357142.86
sector 5 Mubarikpur road derabassi,2021,1120,2244897.96
sector 5 Mubarikpur road derabassi,2020,1120,2137998.06
sector 5 Mubarikpur road derabassi,2019,1120,2036188.63
sector 5 Mubarikpur road derabassi,2018,1120,1939227.26
sector 5 Mubarikpur road derabassi,2017,1120,1846883.11
sector 5 Mubarikpur road derabassi,2016,1120,1758936.29
sector 5 Mubarikpur road derabassi,2015,1120,1675177.42
sector 5 Mubarikpur road derabassi,2014,1120,1595407.07
Kharar Mohali,2023,960,2290000.0
Kharar Mohali,2022,960,2180952.38
Kharar Mohali,2021,960,2077097.51
Kharar Mohali,2020,960,1978188.1
Kharar Mohali,2019,960,1883988.67
Kharar Mohali,2018,960,1794274.92
Kharar Mohali,2017,960,1708833.26
Kharar Mohali,2016,960,1627460.25
Kharar Mohali,2015,960,1549962.14
Kharar Mohali,2014,960,1476154.42
Zirakpur Road,2023,1710,6000000.0
Zirakpur Road,2022,1710,5714285.71
Zirakpur Road,2021,1710,5442176.87
Zirakpur Road,2020,1710,5183025.59
Zirakpur Road,2019,1710,4936214.85
Zirakpur Road,2018,1710,4701157.0
Zirakpur Road,2017,1710,4477292.38
Zirakpur Road,2016,1710,4264087.98
Zirakpur Road,2015,1710,4061036.17
Zirakpur Road,2014,1710,3867653.5
Zirakpur Road,2023,1737,6000000.0
Zirakpur Road,2022,1737,5714285.71
Zirakpur Road,2021,1737,5442176.87
Zirakpur Road,2020,1737,5183025.59
Zirakpur Road,2019,1737,4936214.85
Zirakpur Road,2018,1737,4701157.0
Zirakpur Road,2017,1737,4477292.38
Zirakpur Road,2016,1737,4264087.98
Zirakpur Road,2015,1737,4061036.17
Zirakpur Road,2014,1737,3867653.5
Chandigarh Airport Area,2023,3150,13700000.0
Chandigarh Airport Area,2022,3150,13047619.05
Chandigarh Airport Area,2021,3150,12426303.85
Chandigarh Airport Area,2020,3150,11834575.1
Chandigarh Airport Area,2019,3150,11271023.9
Chandigarh Airport Area,2018,3150,10734308.48
